CODE,ADDRESS,featuredLevel,publishDate,price,numBedrooms,numBathrooms,propertyType,propertySize,category,AMV_price,sellerId,seller_name,seller_branch,sellerType,m_totalImages,m_hasVideo,m_hasVirtualTour,m_hasBrochure,ber_rating,longitude,latitude,LONGITUDE,LATITUDE
3602210,"N Quay, Ferrybank, Arklow, Co. Wicklow, Ireland",standard,2022-01-15,225000,2,1,Apartment,66.0,Buy,0,2650.0,David Dobbs,DNG Dun Laoghaire,BRANDED_AGENT,15.0,False,True,False,D1,-6.113898,53.270439,-6.1460868,52.7964746
3661445,"Apartment 5, Old Millrace, Barraderra, Monasterevin, Co. Kildare, Ireland",standard,2022-01-18,175000,2,2,Apartment,63.0,Buy,0,11754.0,Cathal Meares,Remax Team Earley,BRANDED_AGENT,17.0,False,True,False,D1,-8.244667,53.776834,-7.0561773,53.1436758
3661439,"Cornmarket, Co. Mayo, Ireland",standard,2022-01-20,139950,3,2,End of Terrace,100.0,Buy,0,11712.0,Aidan O'Donnell,Multi Unit Management Services,BRANDED_AGENT,13.0,True,False,False,SI_666,-6.370205,53.288257,-9.2207021,53.6199361
3661340,"Mothel Rd, Carrickbeg, Carrick-On-Suir, Co. Tipperary, Ireland",standard,2022-01-24,120000,3,1,Detached,134.0,Buy,1,2840.0,Gary Corroon M.I.P.A.V.,Sherry FitzGerald Davitt & Davitt,BRANDED_AGENT,17.0,False,False,False,F,-7.329737,53.514811,-7.4165962,52.340789
3661286,"5 Valeview Gardens, Finglas South, Dublin 11, D11 N2C0, Ireland",standard,2022-01-28,195000,3,2,End of Terrace,92.0,Buy,0,12163.0,Liam Farragher,Keller Williams Ireland,BRANDED_AGENT,27.0,True,False,False,XXX,-9.8653,52.569154,-6.308663699999999,53.38091360000001
3661261,"24 Temple Ct, Arbour Hill, Stoneybatter, Dublin 7, D07 E6N4, Ireland",standard,2022-01-30,425000,2,1,End of Terrace,88.0,Buy,0,4354.0,McCauley Properties,McCauley Properties,UNBRANDED_AGENT,22.0,True,False,False,C3,-7.243022,55.088508,-6.289579100000001,53.3514231
3661235,"Canmore, AB, Canada",standard,2022-01-29,159000,3,1,Detached,102.0,Buy,0,2786.0,DNG Burke Connolly Maloney,DNG Burke Connolly Maloney,UNBRANDED_AGENT,15.0,False,False,False,C2,-9.544699,53.887524,-115.3441856,51.0899934
3629129,"Old Forge Rd, Kilmoyly South, Co. Kerry, Ireland",standard,2022-01-28,390000,6,2,Detached,165.0,Buy,0,12.0,Melissa Roche B.A. MSc (Real Estate),Baxter Real Estate,BRANDED_AGENT,15.0,False,False,False,F,-6.259016,53.355021,-9.7709604,52.3703543
3661116,"16 Heathfield Crescent, Cappagh Rd, Finglas, Dublin 11, D11 X6H3, Ireland",standard,2022-01-30,300000,3,2,End of Terrace,95.0,Buy,0,2866.0,Phoenix Estates,Phoenix Estates,UNBRANDED_AGENT,12.0,False,False,False,C1,-6.500925,52.588156,-6.321064799999999,53.3952113
3548133,"17 The Glen, Mortarstown Upper, Carlow, R93 D8H0, Ireland",standard,2022-01-28,385000,4,3,Detached,115.0,Buy,0,10986.0,Andrew Mawhinney MIPAV,Stanley Estate Agents,BRANDED_AGENT,11.0,False,False,False,E1,-6.210526,53.360811,-6.9397895,52.8215619
3660923,"Apartment 24, Lanesborough Castle, Lanesborough Gardens, Finglas, Dublin 11, D11 RH61, Ireland",standard,2022-01-30,350000,4,3,Duplex,139.0,Buy,0,4354.0,McCauley Properties,McCauley Properties,UNBRANDED_AGENT,23.0,False,False,False,C2,-7.007395,55.198339,-6.297702,53.40602819999999
3660901,"7 Cuilmore Cove, Cuilmore, Cootehall, Co. Roscommon, F52 V566, Ireland",standard,2022-01-30,359950,4,3,Detached,192.0,Buy,0,1194.0,Ed Donohoe,Donohoe Town and Country LTD,BRANDED_AGENT,10.0,False,False,False,C3,-6.9978,52.629528,-8.162614399999999,53.9809584
3660883,"10 Dun Emer Cl, Lusk, Co. Dublin, K45 YW73, Ireland",standard,2022-01-29,250000,3,2,Semi-D,260.0,Buy,1,1013.0,Emma McDonald,REA McDonald,BRANDED_AGENT,43.0,True,False,False,A2,-6.4546034,53.3637842,-6.173341799999999,53.5247507
3660876,"Fisherman's Green, The Green, Malahide, Co. Dublin, Ireland",standard,2022-01-13,300000,2,1,Apartment,64.0,Buy,1,2198.0,Dermot O'Meara,Sherry FitzGerald O'Meara,BRANDED_AGENT,20.0,False,False,False,C2,-7.770314,53.558785,-6.1546869,53.4526713
3660826,"Carrick-On-Shannon, Co. Leitrim, Ireland",standard,2022-01-30,335000,4,2,Detached,225.0,Buy,0,9299.0,Eamonn McQuinn,McQuinn Property Services,UNBRANDED_AGENT,17.0,False,False,False,C3,-9.692552,52.285276,-8.086187899999999,53.94511559999999
3660794,"154 Moylaragh Cres, Clogheder, Balbriggan, Co. Dublin, K32 WN15, Ireland",standard,2022-01-28,235000,3,3,End of Terrace,92.0,Buy,0,3658.0,Ronan Crinion MIPAV,MoveHome Estate & Letting Agent,BRANDED_AGENT,17.0,False,False,False,G,-6.252268,53.371541,-6.203562,53.6092054
3660784,"1 Cathal Brugha St, St. Francisabbey, Cashel, Co. Tipperary, E25 CK75, Ireland",standard,2021-12-24,160000,3,1,Semi-D,55.0,Buy,0,3658.0,Ronan Crinion MIPAV,MoveHome Estate & Letting Agent,BRANDED_AGENT,27.0,False,False,False,E2,-6.275066,53.359766,-7.8826841,52.5143868
3660779,"29 Charleville Ave, Ballybough, Dublin, D03 HH27, Ireland",standard,2022-01-28,399950,2,1,End of Terrace,104.0,Buy,0,3658.0,Nigel Kennedy MIPAV,MoveHome Estate & Letting Agent,BRANDED_AGENT,14.0,False,False,False,G,-6.253084,53.356837,-6.2455368,53.358912
3660771,"21 Ringsend Rd, Dublin, Ireland",standard,2022-01-28,325000,2,1,Apartment,66.0,Buy,0,3658.0,Nigel Kennedy MIPAV,MoveHome Estate & Letting Agent,BRANDED_AGENT,34.0,False,False,False,G,-6.284013,53.39551,-6.235475,53.34147
3651740,"64 Shannon Park, Edgeworthstown, Co. Longford, N39 RW27, Ireland",standard,2021-12-24,155000,3,2,Semi-D,101.0,Buy,0,2777.0,Brendan Byrne,Thomas Byrne Auctioneer & Valuer,BRANDED_AGENT,15.0,False,False,False,E1,-6.364085,53.709685,-7.611880299999999,53.6984444
3660755,"Rosmuck, Co. Galway, Ireland",standard,2022-01-26,345000,4,3,Detached,209.0,Buy,0,2713.0,Richard Doyle,DNG Doyle,UNBRANDED_AGENT,13.0,False,False,False,C3,-6.669334,53.212837,-9.6152746,53.3419323
3660367,"Drumcarbit, Malin, Co. Donegal, Ireland",standard,2022-01-14,235000,4,2,Detached,119.0,Buy,0,11754.0,John Leahy,Remax Team Earley,BRANDED_AGENT,10.0,False,False,False,C1,-7.828742,53.27063,-7.263082499999999,55.2949279
3660740,"14 The Paddocks, Carlton Ct, Miltonsfields, Swords, Co. Dublin, K67 HY77, Ireland",standard,2022-01-28,274950,2,1,Townhouse,136.0,Buy,0,2794.0,Nuala Feeney,Sherry FitzGerald Feeney West,BRANDED_AGENT,20.0,False,False,False,C2,-9.157812,54.055024,-6.22257,53.4534694
3660734,"9d, The Moorings, Waterford Rd, Rosbercon, New Ross, Co. Wexford, Ireland",standard,2022-01-24,80000,2,2,Apartment,55.0,Buy,0,2603.0,Tom Maher & Co.,Tom Maher & Co. Ltd,BRANDED_AGENT,23.0,False,False,False,E1,-6.366322,53.275363,-6.9492898,52.3966747
3660663,"Coolagary, The Forge, Co. Offaly, Ireland",standard,2022-01-30,45000,1,1,Site,109.0,Buy,0,2603.0,Tom Maher & Co.,Tom Maher & Co. Ltd,BRANDED_AGENT,48.0,False,False,False,C2,-6.426547,53.28172,-7.198080900000001,53.2329221
3660657,"Roseville, Clancy's Strand, Limerick, Ireland",standard,2022-01-30,900000,4,2,Detached,78.0,Buy,0,6131.0,Philip Kelly,DNG Kelly Duncan,BRANDED_AGENT,16.0,False,False,False,E2,-7.63011,53.339687,-8.6277575,52.6681481
3660653,"Brackloonagh, Co. Mayo, Ireland",standard,2022-01-05,245000,5,2,Detached,135.0,Buy,0,9490.0,Paddy Greene,Greene Finance and Property,BRANDED_AGENT,15.0,True,False,False,D1,-6.405589,53.999606,-9.2462159,54.116231
3660584,"Drumnasoohy, Co. Sligo, Ireland",standard,2022-01-20,89000,2,1,Detached,70.0,Buy,0,1374.0,Mark Cusack Comm. Director,DNG Cusack Dunne,BRANDED_AGENT,14.0,False,False,False,SI_666,-8.625381,52.670568,-8.3155172,54.14176089999999
3660579,"Deebert, Kilmallock, Co. Limerick, Ireland",standard,2021-12-23,120000,3,1,Detached,84.0,Buy,0,3319.0,Kieran Leavy & Associates,Kieran Leavy & Associates,UNBRANDED_AGENT,35.0,True,False,False,B3,-8.028866,53.796298,-8.5709354,52.3986564
3660566,"20A Shanliss Rd, Whitehall, Dublin, D09 RPT0, Ireland",standard,2022-01-29,450000,3,2,Detached,95.0,Buy,0,3319.0,Kieran Leavy & Associates,Kieran Leavy & Associates,UNBRANDED_AGENT,30.0,True,False,False,D1,-8.075457,53.794457,-6.2498062,53.39101849999999
3660546,"Ballyglass, Riverside, Co. Roscommon, Ireland",standard,2021-12-23,198500,4,1,Bungalow,103.0,Buy,0,8198.0,John J Dowling,Dowling Property,BRANDED_AGENT,10.0,False,False,False,D2,-6.813288,53.170661,-8.3840482,53.8063741
3660543,"26 The Dr, Athlumney, Athlumney Abbey, Co. Meath, C15 W7DH, Ireland",standard,2022-01-30,340000,4,1,Semi-D,122.0,Buy,0,3567.0,John,Mollin Estates,BRANDED_AGENT,20.0,False,False,False,C3,-7.46806,53.264177,-6.6651033,53.6454393
3660539,"R762, Killincarrig, Greystones, Co. Wicklow, Ireland",standard,2022-01-30,2300000,4,3,Detached,385.0,Buy,0,5384.0,Ivan Connaughton,Connaughton Auctioneers Ltd T/A Connaughton Auctioneers Roscommon,BRANDED_AGENT,30.0,True,False,False,B3,-8.255849,53.553086,-6.061807099999999,53.14406040000001
3660520,"Coolatee, Co. Donegal, Ireland",standard,2021-12-23,395000,4,2,Detached,163.0,Buy,0,2832.0,Julie Fogarty,Sherry FitzGerald Fogarty,UNBRANDED_AGENT,21.0,False,False,False,F,-7.794879,52.950459,-7.4785526,54.85142140000001
3660466,"Bearlough, Co. Wexford, Ireland",standard,2021-12-23,355000,3,1,Bungalow,,Buy,0,1232.0,The Property Shop,The Property Shop,UNBRANDED_AGENT,19.0,False,False,False,G,-10.217477,51.920389,-6.396917999999999,52.2817399
3660510,"Meenlougher, The Bower, Co. Donegal, Ireland",standard,2021-12-23,350000,5,4,Detached,,Buy,0,3236.0,Michael Dorgan,Michael Dorgan Auctioneers & Valuers,BRANDED_AGENT,32.0,False,False,False,C1,-8.360735,52.19035,-7.6493766,54.7843855
3660503,"Castlefinn, Co. Donegal, Ireland",standard,2021-12-23,65000,1,1,Semi-D,,Buy,0,3211.0,Conor P. Flynn,Christy Ryan & Associates Ltd.,UNBRANDED_AGENT,52.0,False,False,False,F,-8.456253,51.906779,-7.5895814,54.802999
3660493,"14 Greenwood Cl, Donaghmede, Dublin 13, D13 X5N2, Ireland",standard,2022-01-30,375000,3,1,Semi-D,96.0,Buy,0,49.0,Vinnie Finnegan,Vincent Finnegan,BRANDED_AGENT,17.0,False,False,False,D2,-6.2380393,53.3090837,-6.179718599999999,53.3968687
3660492,"10 Bettyglen, The Grove, Donaghmede, Dublin 5, D05 YH99, Ireland",standard,2022-01-30,550000,3,1,Terrace,94.0,Buy,0,2777.0,Brendan Byrne,Thomas Byrne Auctioneer & Valuer,BRANDED_AGENT,12.0,False,False,False,D1,-6.345775,53.717292,-6.1643005,53.3757053
3660488,"Cappanacush East, Co. Kerry, Ireland",standard,2022-01-30,495000,4,1,Detached,375.0,Buy,0,7901.0,Marie Rafferty,Property Partners Emma Gill,BRANDED_AGENT,23.0,False,False,False,C2,-8.814717,53.057365,-9.7004438,51.8766168
3660481,"41 West Rd, East Wall, Dublin 3, D03 TR90, Ireland",standard,2022-01-04,510000,3,3,End of Terrace,89.0,Buy,0,857.0,Shaun Frayne MIPAV,Carlow Property Management,BRANDED_AGENT,10.0,False,False,False,C3,-6.942557,52.827262,-6.2380888,53.3563962
3660484,"Stradbrook, Stradbally Rd, Beladd, Portlaoise, Co. Laois, Ireland",standard,2022-01-12,150000,2,2,Apartment,139.0,Buy,0,10938.0,Ryan Power,GMC Auctioneers,UNBRANDED_AGENT,1.0,False,False,False,D1,-7.11316,52.255758,-7.281738799999999,53.0338666
3660486,"15 Watermill Lawn, Donaghmede, Dublin 5, D05 YF78, Ireland",standard,2022-01-30,875000,4,3,Detached,154.0,Buy,0,925.0,Keith Duffy MIPAV REV MMCEPI,DNG Duffy,BRANDED_AGENT,14.0,False,True,False,C1,-6.386325,53.8981,-6.168030099999999,53.37672930000001
3660480,"Ballysaggart Beg (West), Owbeg, Co. Waterford, Ireland",standard,2022-01-30,475000,4,3,Detached,186.0,Buy,0,9650.0,Michael O'Neill,Sherry FitzGerald Dublin City Centre,BRANDED_AGENT,9.0,True,False,False,C2,-6.231257,53.354266,-7.935009999999999,52.11869
3658751,"Finned, Keadue, Co. Sligo, Ireland",standard,2022-01-28,160000,3,1,Bungalow,100.0,Buy,0,3567.0,John,Mollin Estates,BRANDED_AGENT,20.0,False,False,False,C1,-7.503407,53.29294,-9.0068133,54.2790086
3660449,"3 Sycamore Rd, Dundrum, Dublin 16, D16 E9W6, Ireland",standard,2022-01-30,725000,5,3,Semi-D,149.0,Buy,0,1221.0,Marian Moran,Moran Auctioneers & Estate Agents,BRANDED_AGENT,20.0,False,True,False,C2,-9.323336,53.841466,-6.253358299999999,53.2853028
3660453,"6 Hollybank Avenue Upper, Ranelagh, Dublin, Ireland",standard,2022-01-30,875000,3,3,Terrace,144.0,Buy,0,7546.0,Michael Coppinger MIPAV MMCEPI PSRA Lic. No. 004069 - 003400,DNG Reid & Coppinger,BRANDED_AGENT,21.0,False,False,True,B3,-7.193298,52.233722,-6.2475725,53.31905709999999
3660447,"143 Charlesland Park, Charlesland, Greystones, Co. Wicklow, A63 DD74, Ireland",standard,2022-01-30,430000,3,2,Terrace,95.0,Buy,0,2571.0,Sales,Cohalan Downing,BRANDED_AGENT,21.0,False,True,True,D2,-8.451291,51.882674,-6.0696099,53.12655969999999
3660445,"Drummin West, Co. Wicklow, Ireland",standard,2022-01-30,880000,5,3,Bungalow,177.0,Buy,0,3162.0,Adrian Hassett,Adrian Hassett Auctioneers Ltd.,UNBRANDED_AGENT,41.0,True,False,False,C1,-10.226207,51.951502,-6.1104948,53.1266192
3660443,"12 Westbrook Dr, Tankardstown, Balbriggan, Co. Dublin, K32 YN47, Ireland",standard,2022-01-30,315000,3,1,Semi-D,96.0,Buy,0,4980.0,Paddy Watters MIPAV TRV MCEI,Watters Estate Agents,UNBRANDED_AGENT,12.0,False,False,False,D1,-6.364081,53.709996,-6.1948091,53.6100529
3471531,"645b, 5 Howth Rd, The Meadows, Clontarf, Dublin 5, D05 HN82, Ireland",standard,2022-01-30,1200000,4,4,Detached,162.0,Buy,0,10986.0,Andrew Mawhinney MIPAV,Stanley Estate Agents,BRANDED_AGENT,13.0,False,False,False,C3,-6.243556,53.349669,-6.1923388,53.3751466
3579227,"38 Balkill Park, Howth, Dublin, D13 W9R9, Ireland",standard,2022-01-30,595000,3,1,Semi-D,112.0,Buy,0,9315.0,Shane May,iamsold,BRANDED_AGENT,28.0,False,False,False,C1,-9.319222,54.096515,-6.069475199999999,53.3817456
3660417,"Custom House Square, Mayor Street Lower, International Financial Services Centre, Dublin 1, Ireland",standard,2022-01-30,425000,3,2,Apartment,85.0,Buy,0,3039.0,Sales Department,Michael Griffin Auctioneers,BRANDED_AGENT,55.0,False,False,False,B3,-7.101634,52.207898,-6.243003,53.34961699999999
3659707,"6 Church St, Shandon St, Shandon, Cork, T23 X96V, Ireland",standard,2022-01-28,135000,4,3,Terrace,137.0,Buy,1,2571.0,Sales,Cohalan Downing,BRANDED_AGENT,22.0,False,True,True,C2,-8.327141,51.775386,-8.477367,51.9031491
3660407,"Cushlawn, Riverview Estate, Glasheen, Cork, Ireland",standard,2022-01-11,350000,4,1,Semi-D,130.0,Buy,0,2571.0,Sales,Cohalan Downing,BRANDED_AGENT,11.0,False,False,True,SI_666,-8.518278,51.699506,-8.4988489,51.8819543
3660403,"Cloyne Meadows, Co. Cork, Ireland",standard,2022-01-28,485000,4,3,Detached,60.0,Buy,0,3658.0,Nigel Kennedy MIPAV,MoveHome Estate & Letting Agent,BRANDED_AGENT,11.0,False,False,False,G,-6.242653,53.356371,-8.1214831,51.8612566
3660402,"Boyagh, Co. Donegal, Ireland",standard,2022-01-07,149000,4,1,Detached,,Buy,0,2251.0,James Lee,REA John Lee,UNBRANDED_AGENT,48.0,False,False,False,B2,-8.3747485,52.6872243,-7.474753299999999,54.8790093
3660394,"Killarney, Co. Kerry, Ireland",standard,2022-01-27,230000,3,1,Semi-D,84.0,Buy,0,2299.0,Tom Hickey,Hickey O'Donoghue Auctioneers Ltd.,BRANDED_AGENT,1.0,False,False,False,G,-8.619699,52.663326,-9.5044265,52.05993530000001
3660386,"8a, 16 Delaford Ave, Knocklyon, Dublin 16, D16 E8C7, Ireland",standard,2022-01-30,700000,4,3,Detached,134.0,Buy,0,1603.0,Karl Fox,Fox & Gallagher,UNBRANDED_AGENT,30.0,False,False,False,D2,-9.254278,54.095499,-6.323914100000001,53.2857193
3660381,"The Ln, Piercetown, Newbridge, Co. Kildare, Ireland",standard,2022-01-30,300000,4,1,Bungalow,158.0,Buy,0,6970.0,James Lyons O'Keeffe,James Lyons O'Keeffe,BRANDED_AGENT,22.0,False,False,False,C3,-9.451767,51.67567,-6.8016117,53.1848018
3660310,"50 Village Green, Glebe, Killucan, Co. Westmeath, N91 KT73, Ireland",standard,2022-01-28,240000,4,2,Terrace,137.0,Buy,0,1977.0,McWey Auctioneers,McWey Auctioneers,BRANDED_AGENT,7.0,False,False,False,B3,-7.059368,53.146524,-7.140191499999999,53.51180549999999
3660355,"4 Wood View, Ballydwyre, Cloyne, Co. Cork, P25 ND62, Ireland",standard,2022-01-28,205000,3,1,End of Terrace,100.0,Buy,0,2851.0,Aisling McGrath,Sherry FitzGerald Radford - Wexford Town,BRANDED_AGENT,38.0,False,False,False,B2,-6.553383,52.229746,-8.1628791,51.8634236
3599195,"35 Hunters Way, Hunters Wood, Dublin 24, D24 A2P7, Ireland",standard,2022-01-30,450000,3,3,Terrace,129.0,Buy,0,4107.0,Jonathan Gleeson,Sherry Fitzgerald Gleeson,BRANDED_AGENT,14.0,False,False,False,C3,-7.82589,52.799323,-6.332871000000001,53.2722478
3564814,"75 Idrone Park, Ballyroan, Dublin 16, D16 E7T1, Ireland",standard,2022-01-30,548000,4,2,Semi-D,118.0,Buy,0,582.0,Chris White,Sherry Fitzgerald Cumisky Kelly,BRANDED_AGENT,26.0,False,False,False,C3,-6.182427,53.611076,-6.3159731,53.2863937
3660299,"Aghagolrick, Stradone, Co. Cavan, Ireland",standard,2022-01-18,50000,4,1,Detached,200.0,Buy,1,9315.0,Joseph Brennan,iamsold,BRANDED_AGENT,75.0,False,False,False,C1,-8.110509,54.595039,-7.2366319,53.98207
3575690,"Apartment 20, Sefton Hall, Leopardstown Rd, Newpark, Dublin 18, Ireland",standard,2022-01-30,525000,2,2,Apartment,95.0,Buy,0,1312.0,James Kilcoyne,James Kilcoyne Ltd.,UNBRANDED_AGENT,20.0,False,False,False,C1,-8.577482,53.902514,-6.1843621,53.27757459999999
3660290,"71 The Paddocks, Corbally, Westbury, Co. Clare, V94 HRC0, Ireland",standard,2022-01-28,225000,3,2,Semi-D,105.0,Buy,0,12120.0,Kate Mullery MIPAV,Mullery O'Gara Estate Agents,BRANDED_AGENT,13.0,False,True,False,E2,-6.290109,53.330531,-8.601277099999999,52.6806965
3588294,"Loyola, 18 Charleville Rd, Phibsborough, Dublin, D07 W6T3, Ireland",standard,2022-01-30,895000,5,5,Semi-D,200.0,Buy,0,372.0,Maher Gleeson Estates - Ciaran,Maher Gleeson Estates,BRANDED_AGENT,18.0,False,True,False,F,-6.310421,53.333352,-6.2820608,53.35995819999999
3619043,"Park Crescent House, Blackhorse Ave, Ashtown, Dublin 7, Ireland",standard,2022-01-30,295000,2,1,Apartment,57.0,Buy,0,15.0,James Murphy,James Murphy & Co. Auctioneers & Valuers,BRANDED_AGENT,29.0,True,False,False,B3,-8.340244,51.960945,-6.3115231,53.36235569999999
3660279,"Killult, Co. Donegal, Ireland",standard,2022-01-06,65000,2,1,Semi-D,146.0,Buy,0,2890.0,Derry Walsh,Sherry FitzGerald (Derry) Walsh,BRANDED_AGENT,7.0,False,False,False,XXX,-8.975852,52.300642,-8.1276902,55.1311137
3660274,"1 Thornleigh Ave, Thornleigh, Swords, Co. Dublin, K67 YX08, Ireland",standard,2022-01-30,365000,3,2,Semi-D,86.0,Buy,0,2016761.0,Seller,private,PRIVATE_USER,12.0,False,False,False,C3,-9.3688842,51.486204,-6.2313128,53.4720737
3660269,"5 Brides Glen Park, Applewood, Swords, Co. Dublin, K67 DX62, Ireland",standard,2022-01-30,390000,3,3,Semi-D,100.0,Buy,0,1969.0,PJ Roddy,Property Partners Laurence Gunne,BRANDED_AGENT,13.0,False,False,False,E2,-6.253818,53.998151,-6.235903599999999,53.4698285
3660266,"Apartment 23, Lisin Glen, Ballyboggan Rd, Glasnevin, Dublin 11, Ireland",standard,2022-01-30,220000,1,1,Apartment,41.0,Buy,0,1196.0,Michael Downey ERA,ERA Downey McCarthy,BRANDED_AGENT,18.0,False,False,True,D1,-8.520379,51.876536,-6.286961,53.3755062
3660255,"Apartment 49, Millbank, Sallins, Co. Kildare, Ireland",standard,2022-01-28,269000,3,2,Apartment,103.0,Buy,0,1340.0,Dick Barry & Son,Dick Barry & Son,BRANDED_AGENT,15.0,False,False,False,F,-8.276832,52.144006,-6.6707358,53.2505891
3660238,"The Cottages, Kilkilloge, Co. Sligo, Ireland",standard,2022-01-25,65000,2,1,Semi-D,76.0,Buy,0,1959.0,Brian O'Dwyer Commercial Director,Property Partners de Courcy O'Dwyer,BRANDED_AGENT,23.0,True,False,True,D2,-8.629852,52.663968,-8.4528584,54.466079
3528434,"Gortnagross, Benmore, Co. Limerick, Ireland",standard,2022-01-24,275000,3,2,Detached,142.0,Buy,0,1956.0,Helen Lardner,Gordon Hughes Estate Agents - Ratoath,BRANDED_AGENT,28.0,True,False,False,E2,-6.497212,53.509376,-9.2839066,52.45043800000001
3660230,"Maryvilla, Castleredmond, Midleton, Co. Cork, Ireland",standard,2022-01-28,430000,5,3,Detached,223.0,Buy,0,4325.0,Diarmaid Keon,DKP Auctioneers - Diarmaid Keon Properties,UNBRANDED_AGENT,9.0,False,False,False,SI_666,-8.187039,54.502433,-8.1671172,51.902884
3659326,"27 Hamilton Hall, Castlefarm, Dunboyne, Co. Meath, A86 WP38, Ireland",standard,2022-01-28,275000,2,1,Apartment,69.0,Buy,0,6843.0,Gary O'Driscoll  B.Sc. MIPAV MCEI,Gary O'Driscoll & Co Ltd,UNBRANDED_AGENT,13.0,False,False,False,D2,-9.682892,52.262225,-6.4707512,53.4175525
3660207,"6w, 7 Grosvenor Ct, Templeogue Village, Dublin 6W, Co. Dublin, D6W YD50, Ireland",standard,2022-01-30,750000,4,1,Detached,129.0,Buy,0,2608.0,Blessington Office,J. P. & M. Doyle,BRANDED_AGENT,21.0,False,False,False,C2,-6.63245,53.06281,-6.3171776,53.30612139999999
3660204,"Lugmeen, Drumkeeran, Co. Leitrim, Ireland",standard,2022-01-18,120000,3,1,Semi-D,227.0,Buy,1,1312.0,James Kilcoyne,James Kilcoyne Ltd.,UNBRANDED_AGENT,23.0,False,False,False,F,-8.577784,53.902713,-8.142664,54.16940899999999
3660202,"75 Ballybough Rd, Ballybough, Dublin 3, D03 YF80, Ireland",standard,2022-01-30,295000,2,1,Terrace,50.0,Buy,0,1329.0,Pat Walsh,DNG Royal County,BRANDED_AGENT,11.0,False,True,False,B3,-6.68294,53.655835,-6.2453789,53.3592524
3164860,"Rialto Park, 8 S Circular Rd, Saint James' (part of Phoenix Park), Dublin 8, D08 C9KH, Ireland",standard,2022-01-28,395000,2,2,Duplex,,Buy,0,6970.0,James Lyons O'Keeffe,James Lyons O'Keeffe,BRANDED_AGENT,23.0,True,False,False,G,-9.475,51.532844,-6.2974277,53.3374478
3660150,"7 St Aidan's Park Ave, Dublin 3, D03 PR50, Ireland",standard,2022-01-17,440000,3,1,Terrace,98.0,Buy,0,9422.0,Gareth,Glen Estates,UNBRANDED_AGENT,6.0,False,False,False,E1,-7.73907,54.946111,-6.2308069,53.3663637
3660109,"6a, 6B La Touche Rd, Inchicore, Dublin 12, D12 KC42, Ireland",standard,2022-01-29,435000,4,2,Apartment,103.0,Buy,0,9422.0,Gareth,Glen Estates,UNBRANDED_AGENT,8.0,False,False,False,E1,-7.739591,54.946592,-6.3346167,53.329812
3660104,"15 Knocklyon Green, Knocklyon, Dublin 16, D16 Y7R9, Ireland",standard,2022-01-29,575000,3,2,Semi-D,116.0,Buy,0,2570.0,Jennifer Roe,Casey & Kingston,BRANDED_AGENT,28.0,False,False,True,D2,-8.394271,51.84497,-6.3218865,53.2874633
3660108,"6a, 6 La Touche Rd, Ballyfermot - Drimnagh, Dublin, Ireland",standard,2022-01-29,220000,2,1,Apartment,51.0,Buy,0,8323.0,Martin Kelleher,Martin Kelleher Property Ltd,UNBRANDED_AGENT,14.0,True,False,True,C2,-9.026728,51.676395,-6.334380599999999,53.3298005
3660102,"107 Forest Hills, Rathcoole, Co. Dublin, Ireland",standard,2022-01-29,285000,3,1,Terrace,111.0,Buy,0,664.0,Seanie Reilly,Sherry FitzGerald Reilly,BRANDED_AGENT,11.0,False,False,False,D2,-6.686706,53.283721,-6.472566899999999,53.27925090000001
3660101,"6 Castle Park, Clondalkin, Dublin 22, D22 DY95, Ireland",standard,2022-01-29,385000,3,1,Semi-D,132.0,Buy,0,9710.0,Clare Fahy,Hunters Estate Agent Dalkey,BRANDED_AGENT,19.0,True,False,False,D2,-6.13423,53.267873,-6.3894062,53.3224363
3660099,"4 Newlands Manor Dr, Dublin, Ireland",standard,2022-01-29,495000,4,3,Semi-D,,Buy,0,9556.0,Leonard Wilson Keenan,Leonard Wilson Keenan Estates & Letting Agents,BRANDED_AGENT,14.0,True,False,False,SI_666,-6.290078,53.38092,-6.406767899999999,53.3076532
3660096,"6 Droim Na Coille Ct, Ballyowen, Lucan, Co. Dublin, K78 RX06, Ireland",standard,2022-01-29,475000,4,3,Semi-D,152.0,Buy,0,1985.0,Declan Woulfe,DNG Declan Woulfe,UNBRANDED_AGENT,17.0,False,False,False,D1,-9.052095,52.445582,-6.4188527,53.35143110000001
3660098,"24 Ballyowen Dr, Ballydowd, Lucan, Co. Dublin, K78 X6K2, Ireland",standard,2022-01-29,325000,3,3,Terrace,90.0,Buy,0,2857.0,Catriona Murphy,Kehoe & Associates,BRANDED_AGENT,30.0,False,False,False,B1,-6.500007,52.588612,-6.4186982,53.3553377
3660094,"14 St John's Ave, Brideswell Commons, Dublin 22, D22 N2F7, Ireland",standard,2022-01-28,295000,3,1,Semi-D,,Buy,0,7266.0,Mary Scanlon,Scanlon Auctioneers,UNBRANDED_AGENT,25.0,False,False,False,G,-9.148044,52.494047,-6.400035,53.3161251
3660088,"11 The Crescent, Kingswood Heights, Dublin 24, D24 A0XC, Ireland",standard,2022-01-29,495000,6,3,Detached,47.0,Buy,0,1374.0,Gillian Dunne Director,DNG Cusack Dunne,BRANDED_AGENT,13.0,False,False,False,C3,-8.398978,52.649303,-6.3692616,53.303601
